Name,Price,Category,Color,,Size,Rating,Reviews,URL,Image URL,Product Number
V_XJ_ 벡셰,39900,펜던트등, 베이지,화이트,38 cm,4.7,7,https://www.ikea.com/kr/ko/p/vaexjoe-pendant-lamp-beige-00363147/,https://www.ikea.com/kr/ko/images/products/vaexjoe-pendant-lamp-beige__0613036_pe686128_s5.jpg?f=s,363147
STORHAGA 스토르하가,59900,LED 탁상스탠드, 밝기조절 실외용/블랙,블랙,35 cm,5,1,https://www.ikea.com/kr/ko/p/storhaga-led-table-lamp-dimmable-outdoor-black-50432737/,https://www.ikea.com/kr/ko/images/products/storhaga-led-table-lamp-dimmable-outdoor-black__0763153_pe752459_s5.jpg?f=s,50432737
NYMÅNE 뉘모네,69900,펜던트등, 화이트,0,No Size,4.9,10,https://www.ikea.com/kr/ko/p/nymane-pendant-lamp-white-00407146/,https://www.ikea.com/kr/ko/images/products/nymane-pendant-lamp-white__0485490_pe621551_s5.jpg?f=s,407146
RINGSTA 링스타 / SKAFTET 스카프테트,59900,플로어스탠드, 화이트/니켈 도금,0,No Size,No Review,No Review,https://www.ikea.com/kr/ko/p/ringsta-skaftet-floor-lamp-white-nickel-plated-s49387439/,https://www.ikea.com/kr/ko/images/products/ringsta-skaftet-floor-lamp-white-nickel-plated__0856897_pe780852_s5.jpg?f=s,49387439
ISK_RNA 이셰르나,34900,LED 탁상스탠드, 멀티컬러,0,No Size,No Review,No Review,https://www.ikea.com/kr/ko/p/iskaerna-led-table-lamp-multicolour-10510402/,https://www.ikea.com/kr/ko/images/products/iskaerna-led-table-lamp-multicolour__1010154_pe828872_s5.jpg?f=s,10510402
N_VLINGE 네블링에,24900,LED작업등, 블랙,블랙,No Size,4.5,6,https://www.ikea.com/kr/ko/p/naevlinge-led-work-lamp-black-90404916/,https://www.ikea.com/kr/ko/images/products/naevlinge-led-work-lamp-black__0709827_pe727109_s5.jpg?f=s,90404916
GR_N_ 그뢰뇌,14900,탁상스탠드, 반투명유리 화이트,화이트,No Size,4.3,4,https://www.ikea.com/kr/ko/p/groenoe-table-lamp-frosted-glass-white-50371381/,https://www.ikea.com/kr/ko/images/products/groenoe-table-lamp-frosted-glass-white__0609359_pe684477_s5.jpg?f=s,50371381
T_LLBYN 텔뷘,79900,펜던트등, 니켈 도금/오팔 화이트 유리,화이트,40 cm,5,2,https://www.ikea.com/kr/ko/p/taellbyn-pendant-lamp-nickel-plated-opal-white-glass-60440242/,https://www.ikea.com/kr/ko/images/products/taellbyn-pendant-lamp-nickel-plated-opal-white-glass__0781838_pe760957_s5.jpg?f=s,60440242
DELAKTIG 델락티그,99900,LED플로어스탠드, 블랙,블랙,No Size,3.5,4,https://www.ikea.com/kr/ko/p/delaktig-led-floor-lamp-black-60396588/,https://www.ikea.com/kr/ko/images/products/delaktig-led-floor-lamp-black__0574530_pe668370_s5.jpg?f=s,60396588
KNAPPA 크나파,29900,펜던트등, 화이트,0,No Size,3.8,5,https://www.ikea.com/kr/ko/p/knappa-pendant-lamp-white-90284283/,https://www.ikea.com/kr/ko/images/products/knappa-pendant-lamp-white__0607415_pe682965_s5.jpg?f=s,90284283
HEKTAR 헥타르,69900,독서등, 다크그레이,0,No Size,5,2,https://www.ikea.com/kr/ko/p/hektar-work-lamp-dark-grey-40349381/,https://www.ikea.com/kr/ko/images/products/hektar-work-lamp-dark-grey__0470194_pe612598_s5.jpg?f=s,40349381
KVART 크바르트,19900,독서등, 블랙,블랙,No Size,4.6,11,https://www.ikea.com/kr/ko/p/kvart-work-lamp-black-90283962/,https://www.ikea.com/kr/ko/images/products/kvart-work-lamp-black__0610459_pe685518_s5.jpg?f=s,90283962
FYXN_S _스네스,39900,플로어스탠드, 터쿼이즈,0,No Size,No Review,No Review,https://www.ikea.com/kr/ko/p/fyxnaes-floor-lamp-turquoise-30464060/,https://www.ikea.com/kr/ko/images/products/fyxnaes-floor-lamp-turquoise__0859511_pe780942_s5.jpg?f=s,30464060
H_LJES 횔리에스,49900,하향식펜던트등, 화이트,0,No Size,5,2,https://www.ikea.com/kr/ko/p/hoeljes-pendant-downlighter-white-30325795/,https://www.ikea.com/kr/ko/images/products/hoeljes-pendant-downlighter-white__0607401_pe682951_s5.jpg?f=s,30325795
N_VLINGE 네블링에,24900,LED작업등, 화이트,0,No Size,4.4,11,https://www.ikea.com/kr/ko/p/naevlinge-led-work-lamp-white-30404924/,https://www.ikea.com/kr/ko/images/products/naevlinge-led-work-lamp-white__0709828_pe727111_s5.jpg?f=s,30404924
MELODI 멜로디,12000,펜던트등, 화이트,0,28 cm,4.4,12,https://www.ikea.com/kr/ko/p/melodi-pendant-lamp-white-80386531/,https://www.ikea.com/kr/ko/images/products/melodi-pendant-lamp-white__0545277_pe655373_s5.jpg?f=s,80386531
GRIMSÅS 그림소스,79900,펜던트등, 화이트,0,55 cm,5,3,https://www.ikea.com/kr/ko/p/grimsas-pendant-lamp-white-60412833/,https://www.ikea.com/kr/ko/images/products/grimsas-pendant-lamp-white__0652448_pe707545_s5.jpg?f=s,60412833
HÅRTE 호르테,14900,LED작업등, 화이트/실버,화이트,No Size,4.6,56,https://www.ikea.com/kr/ko/p/harte-led-work-lamp-white-silver-colour-00283928/,https://www.ikea.com/kr/ko/images/products/harte-led-work-lamp-white-silver-colour__0243818_pe383097_s5.jpg?f=s,283928
MYRHULT 뮈르훌트,7900,전등갓, 화이트,0,33 cm,4.6,11,https://www.ikea.com/kr/ko/p/myrhult-lamp-shade-white-90405459/,https://www.ikea.com/kr/ko/images/products/myrhult-lamp-shade-white__0759288_pe750281_s5.jpg?f=s,90405459
RANARP 라나르프,39900,벽부착/집게형스폿조명 , 오프화이트,0,No Size,4.5,2,https://www.ikea.com/kr/ko/p/ranarp-wall-clamp-spotlight-off-white-00284051/,https://www.ikea.com/kr/ko/images/products/ranarp-wall-clamp-spotlight-off-white__0606605_pe682409_s5.jpg?f=s,284051
UPPLYST 우플뤼스트,16000,LED벽부착등, 나뭇잎 그린,그린,No Size,4.5,2,https://www.ikea.com/kr/ko/p/upplyst-led-wall-lamp-leaf-green-10440819/,https://www.ikea.com/kr/ko/images/products/upplyst-led-wall-lamp-leaf-green__0716266_pe730771_s5.jpg?f=s,10440819
PELARBOJ 펠라르보이,25000,LED 탁상스탠드, 멀티컬러,0,No Size,4.6,10,https://www.ikea.com/kr/ko/p/pelarboj-led-table-lamp-multicolour-30423022/,https://www.ikea.com/kr/ko/images/products/pelarboj-led-table-lamp-multicolour__0689134_pe722837_s5.jpg?f=s,30423022
SOLHETTA 솔헤타,14900,LED전구 GU10 230루멘,No Color,0,No Size,No Review,No Review,https://www.ikea.com/kr/ko/p/solhetta-led-bulb-gu10-230-lumen-90498793/,https://www.ikea.com/kr/ko/images/products/solhetta-led-bulb-gu10-230-lumen__0989100_pe818368_s5.jpg?f=s,90498793
NYMÅNE 뉘모네,69900,독서등, 화이트,0,No Size,5,1,https://www.ikea.com/kr/ko/p/nymane-work-lamp-white-30495679/,https://www.ikea.com/kr/ko/images/products/nymane-work-lamp-white__0588466_pe673072_s5.jpg?f=s,30495679
REGNSKUR 렝스쿠르 / SKAFTET 스카프테트,104900,아치형 플로어스탠드, 핑크/블랙,0,No Size,No Review,No Review,https://www.ikea.com/kr/ko/p/regnskur-skaftet-floor-lamp-arched-pink-black-s29417828/,https://www.ikea.com/kr/ko/images/products/regnskur-skaftet-floor-lamp-arched-pink-black__0966157_pe809693_s5.jpg?f=s,29417828
UPPLYST 우플뤼스트,16000,LED벽부착등, 구름 화이트,화이트,No Size,4.5,17,https://www.ikea.com/kr/ko/p/upplyst-led-wall-lamp-cloud-white-60440831/,https://www.ikea.com/kr/ko/images/products/upplyst-led-wall-lamp-cloud-white__0716259_pe730767_s5.jpg?f=s,60440831
SKAFTET 스카프테트,50000,3단선전등+벽고정, 원형 니켈 도금,0,No Size,No Review,No Review,https://www.ikea.com/kr/ko/p/skaftet-triple-cord-set-with-ceiling-mount-round-nickel-plated-10493488/,https://www.ikea.com/kr/ko/images/products/skaftet-triple-cord-set-with-ceiling-mount-round-nickel-plated__0972156_pe811553_s5.jpg?f=s,10493488
FOTO 포토,19900,펜던트등, 알루미늄,0,38 cm,No Review,No Review,https://www.ikea.com/kr/ko/p/foto-pendant-lamp-aluminium-30390658/,https://www.ikea.com/kr/ko/images/products/foto-pendant-lamp-aluminium__0613039_pe686129_s5.jpg?f=s,30390658
N_VLINGE 네블링에,19900,펜던트등, 화이트,0,33 cm,4.3,4,https://www.ikea.com/kr/ko/p/naevlinge-pendant-lamp-white-50407827/,https://www.ikea.com/kr/ko/images/products/naevlinge-pendant-lamp-white__0707090_pe726098_s5.jpg?f=s,50407827
UPPVIND 우프빈드,99900,플로어스탠드, 니켈 도금/화이트,화이트,150 cm,4.5,2,https://www.ikea.com/kr/ko/p/uppvind-floor-lamp-nickel-plated-white-90437827/,https://www.ikea.com/kr/ko/images/products/uppvind-floor-lamp-nickel-plated-white__0957613_pe805083_s5.jpg?f=s,90437827
TOMELILLA 토멜릴라,79900,플로어스탠드, 니켈 도금/화이트,화이트,150 cm,4.8,5,https://www.ikea.com/kr/ko/p/tomelilla-floor-lamp-nickel-plated-white-20469379/,https://www.ikea.com/kr/ko/images/products/tomelilla-floor-lamp-nickel-plated-white__0928814_pe789976_s5.jpg?f=s,20469379
T_LLBYN 텔뷘,99900,펜던트등3등, 니켈 도금/오팔 화이트 유리,화이트,89 cm,No Review,No Review,https://www.ikea.com/kr/ko/p/taellbyn-pendant-lamp-with-3-lamps-nickel-plated-opal-white-glass-60489846/,https://www.ikea.com/kr/ko/images/products/taellbyn-pendant-lamp-with-3-lamps-nickel-plated-opal-white-glass__1009959_pe827795_s5.jpg?f=s,60489846
RANARP 라나르프,69900,독서등, 오프화이트,0,No Size,4.8,6,https://www.ikea.com/kr/ko/p/ranarp-work-lamp-off-white-70283996/,https://www.ikea.com/kr/ko/images/products/ranarp-work-lamp-off-white__0610455_pe685514_s5.jpg?f=s,70283996
SKAFTET 스카프테트,70000,플로어램프 베이스, 아치,0,No Size,4,3,https://www.ikea.com/kr/ko/p/skaftet-floor-lamp-base-arched-black-50405526/,https://www.ikea.com/kr/ko/images/products/skaftet-floor-lamp-base-arched-black__0760537_pe750808_s5.jpg?f=s,50405526
YPPERLIG 위펠리그,99900,LED플로어스탠드, 다크그레이,0,No Size,5,2,https://www.ikea.com/kr/ko/p/ypperlig-led-floor-lamp-dark-grey-30349895/,https://www.ikea.com/kr/ko/images/products/ypperlig-led-floor-lamp-dark-grey__0509514_pe636064_s5.jpg?f=s,30349895
LEDBERG 레드베리,49900,LED라인조명플렉시블, 멀티컬러,0,5 m,No Review,No Review,https://www.ikea.com/kr/ko/p/ledberg-led-lighting-strip-flexible-multicolour-20516007/,https://www.ikea.com/kr/ko/images/products/ledberg-led-lighting-strip-flexible-multicolour__0392106_pe560272_s5.jpg?f=s,20516007
UPPLYST 우플뤼스트,16000,LED벽부착등, 꽃 라일락,0,No Size,2.5,2,https://www.ikea.com/kr/ko/p/upplyst-led-wall-lamp-flower-lilac-20440786/,https://www.ikea.com/kr/ko/images/products/upplyst-led-wall-lamp-flower-lilac__0716262_pe730768_s5.jpg?f=s,20440786
KRUX 크룩스,39900,LED작업등, 그린,그린,No Size,5,7,https://www.ikea.com/kr/ko/p/krux-led-work-lamp-green-30429953/,https://www.ikea.com/kr/ko/images/products/krux-led-work-lamp-green__0540954_pe653359_s5.jpg?f=s,30429953
BUNKEFLO 붕케플로,39900,펜던트등, 화이트/자작나무,우드,36 cm,3.5,2,https://www.ikea.com/kr/ko/p/bunkeflo-pendant-lamp-white-birch-30488396/,https://www.ikea.com/kr/ko/images/products/bunkeflo-pendant-lamp-white-birch__1008759_pe827313_s5.jpg?f=s,30488396
N_VLINGE 네블링에,19900,펜던트등, 라이트블루,블루,33 cm,4.4,7,https://www.ikea.com/kr/ko/p/naevlinge-pendant-lamp-light-blue-80477282/,https://www.ikea.com/kr/ko/images/products/naevlinge-pendant-lamp-light-blue__0832553_pe777709_s5.jpg?f=s,80477282
RYET 뤼에트,5900,LED 전구 E14 250 루멘, 샹들리에 오팔 화이트,화이트,2 개,5,6,https://www.ikea.com/kr/ko/p/ryet-led-bulb-e14-250-lumen-chandelier-opal-white-10438736/,https://www.ikea.com/kr/ko/images/products/ryet-led-bulb-e14-250-lumen-chandelier-opal-white__0829397_pe776748_s5.jpg?f=s,10438736
RANARP 라나르프,49900,펜던트등, 오프화이트,0,38 cm,4.7,3,https://www.ikea.com/kr/ko/p/ranarp-pendant-lamp-off-white-40390974/,https://www.ikea.com/kr/ko/images/products/ranarp-pendant-lamp-off-white__0613060_pe686150_s5.jpg?f=s,40390974
KNIXHULT 크닉스훌트,39900,탁상스탠드, 대나무/핸드메이드,우드,No Size,4.4,5,https://www.ikea.com/kr/ko/p/knixhult-table-lamp-bamboo-handmade-20358531/,https://www.ikea.com/kr/ko/images/products/knixhult-table-lamp-bamboo-handmade__0635430_pe697196_s5.jpg?f=s,20358531
FUBBLA 푸블라,39900,LED벽부착등, 화이트,0,No Size,4.3,6,https://www.ikea.com/kr/ko/p/fubbla-led-wall-lamp-white-50381605/,https://www.ikea.com/kr/ko/images/products/fubbla-led-wall-lamp-white__0607991_pe683401_s5.jpg?f=s,50381605
VIDJA 비디아,59900,플로어스탠드, 화이트,0,138 cm,5,4,https://www.ikea.com/kr/ko/p/vidja-floor-lamp-white-30309205/,https://www.ikea.com/kr/ko/images/products/vidja-floor-lamp-white__0606512_pe682388_s5.jpg?f=s,30309205
SKURUP 스쿠루프,39900,펜던트등, 다크그린,그린,38 cm,4.5,2,https://www.ikea.com/kr/ko/p/skurup-pendant-lamp-dark-green-70489520/,https://www.ikea.com/kr/ko/images/products/skurup-pendant-lamp-dark-green__0914349_pe783949_s5.jpg?f=s,70489520
RISBYN 리스뷘,24900,펜던트전등갓, 양파 모양/화이트,0,57 cm,4.7,3,https://www.ikea.com/kr/ko/p/risbyn-pendant-lamp-shade-onion-shape-white-00405680/,https://www.ikea.com/kr/ko/images/products/risbyn-pendant-lamp-shade-onion-shape-white__0756761_pe749065_s5.jpg?f=s,405680
MELODI 멜로디,19900,펜던트등, 화이트,0,38 cm,4.8,4,https://www.ikea.com/kr/ko/p/melodi-pendant-lamp-white-30386543/,https://www.ikea.com/kr/ko/images/products/melodi-pendant-lamp-white__0545250_pe655368_s5.jpg?f=s,30386543
SKAFTET 스카프테트 / ROLLSBO 롤스보,34900,펜던트등+전구, 니켈 도금,0,125 cm,3,1,https://www.ikea.com/kr/ko/p/skaftet-rollsbo-pendant-lamp-with-light-bulb-nickel-plated-s89392269/,https://www.ikea.com/kr/ko/images/products/skaftet-rollsbo-pendant-lamp-with-light-bulb-nickel-plated__0928619_pe789937_s5.jpg?f=s,89392269
NYMÅNE 뉘모네,79900,플로어스탠드/독서등, 앤트러싸이트,0,No Size,5,5,https://www.ikea.com/kr/ko/p/nymane-floor-reading-lamp-anthracite-80433735/,https://www.ikea.com/kr/ko/images/products/nymane-floor-reading-lamp-anthracite__0744822_pe743422_s5.jpg?f=s,80433735
LAUTERS 라우테르스,59900,탁상스탠드, 물푸레나무/화이트,우드,No Size,No Review,No Review,https://www.ikea.com/kr/ko/p/lauters-table-lamp-ash-white-10404901/,https://www.ikea.com/kr/ko/images/products/lauters-table-lamp-ash-white__0663864_pe712537_s5.jpg?f=s,10404901
LAUTERS 라우테르스,59900,탁상스탠드, 브라운 물푸레나무/화이트,우드,No Size,5,1,https://www.ikea.com/kr/ko/p/lauters-table-lamp-brown-ash-white-20405820/,https://www.ikea.com/kr/ko/images/products/lauters-table-lamp-brown-ash-white__0713766_pe729748_s5.jpg?f=s,20405820
KARISMATISK 카리스마티스크,49900,전등갓, 그물 패턴 골드,0,44 cm,No Review,No Review,https://www.ikea.com/kr/ko/p/karismatisk-lamp-shade-net-pattern-gold-colour-60499039/,https://www.ikea.com/kr/ko/images/products/karismatisk-lamp-shade-net-pattern-gold-colour__1007216_pe826643_s5.jpg?f=s,60499039
ANSLUTA 안슬루타,15000,LED드라이버+코드, 화이트,0,19 W,3.3,4,https://www.ikea.com/kr/ko/p/ansluta-led-driver-with-cord-white-20405844/,https://www.ikea.com/kr/ko/images/products/ansluta-led-driver-with-cord-white__0780854_pe760251_s5.jpg?f=s,20405844
GOTTORP 고토르프,19900,펜던트전등갓, 대나무,우드,36x25 cm,5,4,https://www.ikea.com/kr/ko/p/gottorp-pendant-lamp-shade-bamboo-70440958/,https://www.ikea.com/kr/ko/images/products/gottorp-pendant-lamp-shade-bamboo__0713912_pe729840_s5.jpg?f=s,70440958
EVEDAL 에베달,199000,탁상스탠드, 대리석/그레이,0,No Size,5,2,https://www.ikea.com/kr/ko/p/evedal-table-lamp-marble-grey-60405743/,https://www.ikea.com/kr/ko/images/products/evedal-table-lamp-marble-grey__0663169_pe712303_s5.jpg?f=s,60405743
B_VE 베베,59900,LED천장트랙형조명3등, 화이트,0,No Size,4.6,5,https://www.ikea.com/kr/ko/p/baeve-led-ceiling-track-3-spots-white-70284298/,https://www.ikea.com/kr/ko/images/products/baeve-led-ceiling-track-3-spots-white__0607328_pe682887_s5.jpg?f=s,70284298
STORSLINGA 스토르슬링아,99900,LED샹들리에8등, 블랙/화이트,블랙,No Size,No Review,No Review,https://www.ikea.com/kr/ko/p/storslinga-led-chandelier-8-armed-black-white-60488451/,https://www.ikea.com/kr/ko/images/products/storslinga-led-chandelier-8-armed-black-white__0982258_pe815591_s5.jpg?f=s,60488451
SOLKLINT 솔클린트,59900,탁상스탠드, 황동/그레이 투명유리,0,28 cm,4.8,4,https://www.ikea.com/kr/ko/p/solklint-table-lamp-brass-grey-clear-glass-30464282/,https://www.ikea.com/kr/ko/images/products/solklint-table-lamp-brass-grey-clear-glass__0842257_pe781832_s5.jpg?f=s,30464282
NYMÅNE 뉘모네,29900,천장스폿조명1등, 화이트,0,No Size,4.5,2,https://www.ikea.com/kr/ko/p/nymane-ceiling-spotlight-with-1-spot-white-40424790/,https://www.ikea.com/kr/ko/images/products/nymane-ceiling-spotlight-with-1-spot-white__0666493_pe713601_s5.jpg?f=s,40424790
FRIHULT 프리훌트,49900,천장등, 블랙,블랙,No Size,No Review,No Review,https://www.ikea.com/kr/ko/p/frihult-ceiling-lamp-black-00431655/,https://www.ikea.com/kr/ko/images/products/frihult-ceiling-lamp-black__0689511_pe723008_s5.jpg?f=s,431655
N_VLINGE 네블링에,29900,LED벽부착/집게형스폿조명, 블랙,블랙,No Size,4.5,2,https://www.ikea.com/kr/ko/p/naevlinge-led-wall-clamp-spotlight-black-70408326/,https://www.ikea.com/kr/ko/images/products/naevlinge-led-wall-clamp-spotlight-black__0709833_pe727112_s5.jpg?f=s,70408326
MYRVARV 뮈르바르브,34900,LED라인조명플렉시블, 밝기조절,0,2 m,5,2,https://www.ikea.com/kr/ko/p/myrvarv-led-lighting-strip-flexible-dimmable-00487195/,https://www.ikea.com/kr/ko/images/products/myrvarv-led-lighting-strip-flexible-dimmable__0933835_pe792233_s5.jpg?f=s,487195
AGUNNARYD 아군나뤼드,99900,펜던트등3등, 블랙,블랙,No Size,4,1,https://www.ikea.com/kr/ko/p/agunnaryd-pendant-lamp-with-3-lamps-black-30364777/,https://www.ikea.com/kr/ko/images/products/agunnaryd-pendant-lamp-with-3-lamps-black__0859557_pe782370_s5.jpg?f=s,30364777
SOLHETTA 솔헤타,3500,LED 전구 E26 470 루멘, 구형 오팔 화이트,화이트,No Size,5,1,https://www.ikea.com/kr/ko/p/solhetta-led-bulb-e26-470-lumen-globe-opal-white-00498580/,https://www.ikea.com/kr/ko/images/products/solhetta-led-bulb-e26-470-lumen-globe-opal-white__0988836_pe818252_s5.jpg?f=s,498580
KRYSSMAST 크뤼스마스트,25000,탁상스탠드본체, 니켈 도금,0,No Size,4,1,https://www.ikea.com/kr/ko/p/kryssmast-table-lamp-base-nickel-plated-00405642/,https://www.ikea.com/kr/ko/images/products/kryssmast-table-lamp-base-nickel-plated__0716080_pe730693_s5.jpg?f=s,405642
SKURUP 스쿠루프,24900,집게형스폿조명, 블랙,블랙,No Size,No Review,No Review,https://www.ikea.com/kr/ko/p/skurup-clamp-spotlight-black-40489965/,https://www.ikea.com/kr/ko/images/products/skurup-clamp-spotlight-black__0972931_pe811820_s5.jpg?f=s,40489965
SOLHETTA 솔헤타,5900,LED 전구 E14 250 루멘, 샹들리에/오팔 화이트,화이트,No Size,No Review,No Review,https://www.ikea.com/kr/ko/p/solhetta-led-bulb-e14-250-lumen-chandelier-opal-white-10498754/,https://www.ikea.com/kr/ko/images/products/solhetta-led-bulb-e14-250-lumen-chandelier-opal-white__0989084_pe818353_s5.jpg?f=s,10498754
TRETTIOTRE 트레티오트레,9900,LED 탁상스탠드, 블랙,블랙,No Size,4.6,21,https://www.ikea.com/kr/ko/p/trettiotre-led-table-lamp-black-30478463/,https://www.ikea.com/kr/ko/images/products/trettiotre-led-table-lamp-black__0742639_pe742751_s5.jpg?f=s,30478463
UPPLYST 우플뤼스트,16000,LED벽부착등, 하트 핑크,0,No Size,5,8,https://www.ikea.com/kr/ko/p/upplyst-led-wall-lamp-heart-pink-80440806/,https://www.ikea.com/kr/ko/images/products/upplyst-led-wall-lamp-heart-pink__0716265_pe730770_s5.jpg?f=s,80440806
KORNSN_ 코른스뇌,6000,LED수면등 , 화이트/토끼 배터리식,화이트,No Size,4.4,5,https://www.ikea.com/kr/ko/p/kornsnoe-led-night-light-white-rabbit-battery-operated-40440894/,https://www.ikea.com/kr/ko/images/products/kornsnoe-led-night-light-white-rabbit-battery-operated__0783197_pe761501_s5.jpg?f=s,40440894
ISBRYTARE 이스브뤼타레,14900,탁상스탠드, 반투명유리 화이트,화이트,16 cm,5,1,https://www.ikea.com/kr/ko/p/isbrytare-table-lamp-frosted-glass-white-50504951/,https://www.ikea.com/kr/ko/images/products/isbrytare-table-lamp-frosted-glass-white__0982333_pe816205_s5.jpg?f=s,50504951
